FixedRef	DocumentedNameID	Designation	Primary Entry	Alias Type	Low Quality	Acronym	Script	Name
12956	7400	Business	false	A.K.A.	false	false	Latin	SHETAB GAMAN
12956	7401	Business	false	A.K.A.	false	false	Latin	SHETAB TRADING
12956	7402	Business	false	A.K.A.	false	false	Latin	Y.A.S. CO LTD.
12956	6222	Business	true	Name	false	false	Latin	YASA PART
12958	6394	Individual	true	Name	false	false	Latin	SHEKA, Ntabo Ntaberi
12959	6395	Business	true	Name	false	false	Latin	SIMATIC DEVELOPMENT CO.
12960	7530	Individual	false	A.K.A.	true	false	Latin	ABU JABAL
12960	7531	Individual	false	A.K.A.	true	false	Latin	ABU-JABAL
12960	7532	Individual	false	A.K.A.	false	false	Latin	SULIMAN H. AL HBLIAN, Barahim
12960	6336	Individual	true	Name	false	false	Latin	SULEIMAN HAMAD AL-HABLAIN, Ibrahim
12975	7407	Business	false	A.K.A.	true	false	Latin	MICROEMPRESA KHANSA
12975	6238	Business	true	Name	false	false	Latin	ALMACEN ELECTRO SONY STAR
12976	7408	Business	false	A.K.A.	false	false	Latin	JUNIOR INTERNACIONAL S.A.
12976	6239	Business	true	Name	false	false	Latin	JUNIOR INTERNATIONAL S.A.
12979	6242	Business	true	Name	false	false	Latin	GLOBAL TECHNOLOGY IMPORT & EXPORT, S.A. (GTI)
12980	6243	Business	true	Name	false	false	Latin	MICRO EMPRESA ASHQUI
12983	7410	Business	false	A.K.A.	true	false	Latin	AGROPERLA
12983	6246	Business	true	Name	false	false	Latin	AGROPECUARIA LA PERLA LTDA.
12984	6247	Business	true	Name	false	false	Latin	KPD S.A.
12989	7414	Individual	false	A.K.A.	false	false	Latin	TORRES ZAMBRANO, Manuel
12989	6252	Individual	true	Name	false	false	Latin	EL KHANSA, Mohamad Zouheir
12991	6254	Individual	true	Name	false	false	Latin	EDERY CRIVOSEI, Jaime
12992	6255	Individual	true	Name	false	false	Latin	SALEH, Ali Mohamad
12992	15299	Individual	false	A.K.A.	false	false	Latin	SALEH, Ali Mohamed
12992	15300	Individual	false	A.K.A.	false	false	Latin	SALIH, Ali Muhammad
12992	15301	Individual	false	A.K.A.	false	false	Latin	SALEH, Ali Mohammad
12992	15302	Individual	false	A.K.A.	false	false	Latin	SALAH, Ali Mohammad
12992	15303	Individual	false	A.K.A.	false	false	Latin	SALIH, Ali Abd-Al-Amir Muhammad
12992	15304	Individual	false	A.K.A.	false	false	Latin	SALIH, Ali Muhammad Abd-Al-Amir
12994	6296	Individual	true	Name	false	false	Latin	EL KHANSA, Ahmad
13000	6159	Individual	true	Name	false	false	Latin	ASLAN, Aus
13001	6465	Business	true	Name	false	false	Latin	MILITARY HOUSING ESTABLISHMENT
13002	8069	Individual	false	A.K.A.	false	false	Latin	MAKHLOUF, Mohammed
13002	6580	Individual	true	Name	false	false	Latin	MAKHLUF, Muhammad
13004	3910	Individual	true	Name	false	false	Latin	FIGUEROA VASQUEZ, Ezio Benjamin
13005	7956	Individual	false	A.K.A.	false	false	Latin	FERNANDEZ GOMEZ, Ernesto
13005	7958	Individual	false	A.K.A.	false	false	Latin	FIGUERO GOMEZ, Hassein Eduardo
13005	6509	Individual	true	Name	false	false	Latin	FIGUEROA GOMEZ, Hassein Eduardo
13006	6510	Business	true	Name	false	false	Latin	DESARROLLO ARQUITECTONICO FORTIA, S.A. DE C.V.
13007	6511	Business	true	Name	false	false	Latin	DESARROLLOS INMOBILIARIOS CITADEL, S.A. DE C.V.
13008	6512	Business	true	Name	false	false	Latin	DESARROLLOS TURISTICOS FORTIA, S.A. DE C.V.
13009	7959	Business	false	A.K.A.	false	false	Latin	DISDA
13009	6513	Business	true	Name	false	false	Latin	DISPOSITIVOS INDUSTRIALES DINAMICOS, S.A. DE C.V.
13010	6514	Business	true	Name	false	false	Latin	DISTRIBUIDORA LIFE, S.A.
13011	6515	Business	true	Name	false	false	Latin	DISTRIBUIDORA MEDICA HOSPITALARIA, S.A. DE C.V.
13012	6516	Business	true	Name	false	false	Latin	EL PALOMAR CAR WASH, S.A. DE C.V.
13013	6517	Business	true	Name	false	false	Latin	FORTIA BAJA SUR, S.A. DE C.V.
13014	6518	Business	true	Name	false	false	Latin	GEOFARMA S.A. DE C.V.
13015	6519	Business	true	Name	false	false	Latin	GRUPO COMERCIAL SAN BLAS, S.A. DE C.V.
13016	6520	Business	true	Name	false	false	Latin	GRUPO F Y F MEDICAL INTERNACIONAL DE EQUIPOS
13017	6521	Business	true	Name	false	false	Latin	PROMOCIONES CITADEL, S.A. DE C.V.
13018	6522	Business	true	Name	false	false	Latin	PUNTO FARMACEUTICO S.A. DE C.V.
13019	6523	Business	true	Name	false	false	Latin	SCUADRA FORTIA, S.A. DE C.V.
13020	6524	Business	true	Name	false	false	Latin	TECNOLOGIA OPTIMA CORPORATIVA S. DE R.L. DE C.V.
13021	6525	Business	true	Name	false	false	Latin	UNION ABARROTERO DE JALISCO S.C. DE R.L. DE C.V.
13023	6396	Individual	true	Name	false	false	Latin	ALVAREZ ZEPEDA, Oscar
13024	6397	Individual	true	Name	false	false	Latin	TORRES HOYOS, Carlos Mario
13025	6398	Individual	true	Name	false	false	Latin	VALDEZ BENITES, Joel
13028	7533	Individual	false	A.K.A.	false	false	Latin	BENGOETXEA, Jose Antonio Urrutikoetxea
13028	7534	Individual	false	A.K.A.	false	false	Latin	TERNERA, Josu
13028	6358	Individual	true	Name	false	false	Latin	BENGOECHEA, Jose Antonio Urruticoechea
13029	7535	Individual	false	A.K.A.	false	false	Latin	AL QARAWI, Saleh Abudullah Saleh
13029	7536	Individual	false	A.K.A.	false	false	Latin	AL-QARAWI, Saleh bin Abdullah
13029	7537	Individual	false	A.K.A.	false	false	Latin	AL SAGHIR, Akhuk
13029	7538	Individual	false	A.K.A.	true	false	Latin	FAWAKEH
13029	7539	Individual	false	A.K.A.	true	false	Latin	MOOTASEM
13029	7540	Individual	false	A.K.A.	false	false	Latin	AL QARAWI, Abu Yahya
13029	7541	Individual	false	A.K.A.	false	false	Latin	AL-KHEIR, Najm
13029	6359	Individual	true	Name	false	false	Latin	AL QARAWI, Saleh
13041	8070	Business	false	A.K.A.	false	false	Latin	KURDISTAN BRIGADES
13041	8071	Business	false	A.K.A.	false	false	Latin	KURDISTAN BATTALION OF ISLAMIC STATE IN IRAQ
13041	8072	Business	false	A.K.A.	false	false	Latin	KURDISTAN BRIGADE OF AL-QAEDA IN IRAQ
13041	8073	Business	false	A.K.A.	true	false	Latin	AQKB
13041	6583	Business	true	Name	false	false	Latin	AL-QA'IDA KURDISH BATTALIONS
13057	7543	Individual	false	A.K.A.	false	false	Latin	CHOUKA, Yasin
13057	7544	Individual	false	A.K.A.	true	false	Latin	ABU IBRAHIM
13057	7545	Individual	false	A.K.A.	true	false	Latin	ABU IBRAHEEM THE GERMAN
13057	7546	Individual	false	A.K.A.	true	false	Latin	ABU IBRAHIM AL ALMANI
13057	6363	Individual	true	Name	false	false	Latin	CHOUKA, Yassin
13058	7547	Individual	false	A.K.A.	false	false	Latin	CHOUKA, Mounir
13058	7548	Individual	false	A.K.A.	true	false	Latin	ABU ADAM
13058	7549	Individual	false	A.K.A.	true	false	Latin	ABU ADAM FROM GERMANY
13058	7550	Individual	false	A.K.A.	true	false	Latin	ABU ADAM AUS DEUTSCHLAND
13058	6364	Individual	true	Name	false	false	Latin	CHOUKA, Monir
13059	7551	Individual	false	A.K.A.	false	false	Latin	KAR, Mivlut
13059	7552	Individual	false	A.K.A.	false	false	Latin	KAR, Mavlut
13059	7553	Individual	false	A.K.A.	false	false	Latin	KAR, Mawlud
13059	7554	Individual	false	A.K.A.	false	false	Latin	KAR, Meluvet
13059	7555	Individual	false	A.K.A.	false	false	Latin	ZIKARA, Mevlut
13059	7556	Individual	false	A.K.A.	true	false	Latin	ABDULLAH THE TURK
13059	7557	Individual	false	A.K.A.	false	false	Latin	AL UBAYDA, Mulfit Kar Iiyas
13059	7558	Individual	false	A.K.A.	true	false	Latin	ABU OBEIDAH AL TURKI
13059	7559	Individual	false	A.K.A.	true	false	Latin	AL TURKI KYOSEV
13059	7560	Individual	false	A.K.A.	false	false	Latin	YUSOV, Yanal
13059	7561	Individual	false	A.K.A.	true	false	Latin	ABU UDEJF EL-TURKI
13059	7562	Individual	false	A.K.A.	true	false	Latin	ABU OBEJD EL-TURKI
13059	7563	Individual	false	A.K.A.	false	false	Latin	ALMANCI, Abdurrahman
13059	6365	Individual	true	Name	false	false	Latin	KAR, Mevlut
13060	6530	Individual	true	Name	false	false	Latin	GELERI, Zeyneddin
13061	7961	Individual	false	A.K.A.	false	false	Latin	MURAT, Cernit
13061	7962	Individual	false	A.K.A.	false	false	Latin	MURAT, Altig
13061	6531	Individual	true	Name	false	false	Latin	AKBULUT, Cerkez
13062	6532	Individual	true	Name	false	false	Latin	BOZTEPE, Omer
13063	6533	Individual	true	Name	false	false	Latin	GELERI, Omer
13064	6534	Business	true	Name	false	false	Latin	GELERI IMPORT EXPORT S.R.L.
13065	6535	Business	true	Name	false	false	Latin	MEGA GROUP S.R.L.
13066	6536	Business	true	Name	false	false	Latin	GELRO IMPEX S.R.L.
13071	7821	Business	false	A.K.A.	false	false	Latin	SIXTH YAMAGUCHI-GUMI
13071	7822	Business	false	A.K.A.	false	false	Latin	ROKUDAIME YAMAGUCHI-GUMI
13071	6468	Business	true	Name	false	false	Latin	YAMAGUCHI-GUMI
13072	7823	Individual	false	A.K.A.	false	false	Latin	TSUKASA, Shinobu
13072	6469	Individual	true	Name	false	false	Latin	SHINODA, Kenichi
13073	6470	Individual	true	Name	false	false	Latin	TAKAYAMA, Kiyoshi
13087	7831	Individual	false	A.K.A.	false	false	Latin	RAKHIMOV, Gofur-Arslonbek
13087	7832	Individual	false	A.K.A.	false	false	Latin	RAKHIMOV, Gafur Akhmedovich
13087	6472	Individual	true	Name	false	false	Latin	RAKHIMOV, Gafur-Arslanbek Akhmedovich
13087	30177	Individual	true	Name	false	false	Cyrillic	РАХИМОВ, ГАФУР-АРСЛАНБЕК АХМЕДОВИЧ
13087	30174	Individual	false	A.K.A.	false	false	Latin	Rakhimov, Gafur Arslanbek
13087	30175	Individual	false	A.K.A.	false	false	Latin	Rakhimov, Gofur-Arslonbek Akhmedovich
13087	30176	Individual	false	A.K.A.	false	false	Latin	Rakhimov, Ghafur Arslambek
13088	7833	Individual	false	A.K.A.	false	false	Latin	KHRISTOFOROV, Vasili
13088	7834	Individual	false	A.K.A.	true	false	Latin	Vasya Voskres
13088	7835	Individual	false	A.K.A.	true	false	Latin	Voskres
13088	30130	Individual	false	A.K.A.	true	false	Cyrillic	ВОСКРЕС
13088	6473	Individual	true	Name	false	false	Latin	KHRISTOFOROV, Vasiliy Aleksandrovich
13088	30129	Individual	true	Name	false	false	Cyrillic	ХРИСТОФОРОВ, ВАСИЛИЙ АЛЕКСАНДРОВИЧ
13090	7988	Individual	false	A.K.A.	false	false	Latin	SHIBLI SHIBLI, Ibrahim
13090	6547	Individual	true	Name	false	false	Latin	CHIBLI, Ibrahim
13091	7659	Individual	false	A.K.A.	false	false	Latin	ZAITSEV, Alexei
13091	7660	Individual	false	A.K.A.	false	false	Latin	ZAYTSEV, Alexey
13091	6405	Individual	true	Name	false	false	Latin	ZAYTSEV, Aleksey Alekseyevich
13095	7665	Individual	false	A.K.A.	false	false	Latin	ACHWAN, Muhammad
13095	7666	Individual	false	A.K.A.	false	false	Latin	AKHWAN, Muhammad
13095	7667	Individual	false	A.K.A.	false	false	Latin	ACHWAN, Mochtar
13095	7668	Individual	false	A.K.A.	false	false	Latin	AKHWAN, Mochtar
13095	7669	Individual	false	A.K.A.	false	false	Latin	AKWAN, Mochtar
13095	7670	Individual	false	A.K.A.	false	false	Latin	ACHWAN, Mochdar
13095	6408	Individual	true	Name	false	false	Latin	ACHWAN, Mochammad
13097	7674	Individual	false	A.K.A.	false	false	Latin	BASHIR, Abdul Rosyid Ridho
13097	7675	Individual	false	A.K.A.	false	false	Latin	BA'ASYIR, Rosyid Ridho
13097	7676	Individual	false	A.K.A.	false	false	Latin	BASHIR, Rosyid Ridho
13097	7677	Individual	false	A.K.A.	false	false	Latin	BA'ASYIR, Rasyid Ridho
13097	7678	Individual	false	A.K.A.	false	false	Latin	BASHIR, Rasyid Ridho
13097	7679	Individual	false	A.K.A.	false	false	Latin	BA'ASYIR, Rashid Rida
13097	7680	Individual	false	A.K.A.	false	false	Latin	BASHIR, Rashid Rida
13097	6410	Individual	true	Name	false	false	Latin	BA'ASYIR, Abdul Rosyid Ridho
13098	7681	Business	false	A.K.A.	false	false	Latin	JEMMAH ANSHARUT TAUHID
13098	7682	Business	false	A.K.A.	false	false	Latin	JEM'MAH ANSHARUT TAUHID
13098	7683	Business	false	A.K.A.	false	false	Latin	JAMAAH ANSHARUT TAUHID
13098	7684	Business	false	A.K.A.	false	false	Latin	JAMA'AH ANSHARUT TAUHID
13098	7685	Business	false	A.K.A.	false	false	Latin	LASKAR 99
13098	7686	Business	false	A.K.A.	true	false	Latin	JAT
13098	6411	Business	true	Name	false	false	Latin	JEMMAH ANSHORUT TAUHID
13099	7836	Individual	false	A.K.A.	false	false	Latin	SAMAD, Abdul
13099	6474	Individual	true	Name	false	false	Latin	ACHEKZAI, Abdul Samad
13100	7845	Business	false	A.K.A.	false	false	Latin	SYRIAN DIRECTORATE GENERAL OF RADIO & TELEVISION EST
13100	7846	Business	false	A.K.A.	false	false	Latin	GENERAL RADIO AND TELEVISION CORPORATION
13100	7847	Business	false	A.K.A.	false	false	Latin	RADIO AND TELEVISION CORPORATION
13100	7848	Business	false	A.K.A.	false	false	Latin	RTV SYRIA
13100	7849	Business	false	A.K.A.	true	false	Latin	GORT
13100	6476	Business	true	Name	false	false	Latin	GENERAL ORGANIZATION OF RADIO AND TV
13102	7989	Individual	false	A.K.A.	false	false	Latin	MEMON, Ibrahim Abdul Razak
13102	7990	Individual	false	A.K.A.	true	false	Latin	Tiger Memon
13102	7991	Individual	false	A.K.A.	true	false	Latin	Mushtaq
13102	7992	Individual	false	A.K.A.	true	false	Latin	Mustaq
13102	7993	Individual	false	A.K.A.	true	false	Latin	Sikander
13102	6548	Individual	true	Name	false	false	Latin	MEMON, Ibrahim Abdul Razaaq
13103	7994	Individual	false	A.K.A.	false	false	Latin	SHAKEEL, Chota
13103	7995	Individual	false	A.K.A.	false	false	Latin	SHAKIL, Chhota
13103	7996	Individual	false	A.K.A.	false	false	Latin	MOHIDDIN, Shaikh Shakil Babu
13103	7997	Individual	false	A.K.A.	false	false	Latin	AHMED, Sheikh Shakeel
13103	6549	Individual	true	Name	false	false	Latin	SHAKEEL, Chhota
13104	7998	Individual	false	A.K.A.	false	false	Latin	OVERDICK MEJIA, Walther
13104	7999	Individual	false	A.K.A.	true	false	Latin	Tigre
13104	6550	Individual	true	Name	false	false	Latin	OVERDICK MEJIA, Horst Walter
13105	7850	Individual	false	A.K.A.	false	false	Latin	AGAJANY, Azimi
13105	7851	Individual	false	A.K.A.	false	false	Latin	AGHAJANI, Azimi
13105	7852	Individual	false	A.K.A.	false	false	Latin	AGHAJANI, Azim
13105	7853	Individual	false	A.K.A.	false	false	Latin	AGHAJANI, Asim
13105	7854	Individual	false	A.K.A.	false	false	Latin	ADHAJANI, Azim
13105	7855	Individual	false	A.K.A.	false	false	Latin	AQAJANI, Azim
13105	6477	Individual	true	Name	false	false	Latin	AGHAJANI, Hosein
13106	7856	Individual	false	A.K.A.	false	false	Latin	TAHMASEBI, Akbar
13106	7857	Individual	false	A.K.A.	false	false	Latin	TABATABAEI, Ali Akbar
13106	7858	Individual	false	A.K.A.	false	false	Latin	TABATABA'I, Seyed Akbar
13106	7859	Individual	false	A.K.A.	false	false	Latin	TAHMAESEBI, Seyed Akbar
13106	7860	Individual	false	A.K.A.	false	false	Latin	TABATABAEI, Syed
13106	7861	Individual	false	A.K.A.	false	false	Latin	TAHMASEBI, Seyed
13106	7862	Individual	false	A.K.A.	false	false	Latin	TABATABAEI, Seyed Akbar
13106	7863	Individual	false	A.K.A.	false	false	Latin	TABATABA'IE, Sayyed Ali
13106	7864	Individual	false	A.K.A.	false	false	Latin	TABATABAEE, Sayyed Ali
13106	6478	Individual	true	Name	false	false	Latin	TABATABAEI, Sayyid Ali Akbar
13107	7865	Individual	false	A.K.A.	false	false	Latin	NEZHAD, Ismail Akbar
13107	7866	Individual	false	A.K.A.	false	false	Latin	AKBARNEJAD, Esmaeil Ghaani
13107	7867	Individual	false	A.K.A.	false	false	Latin	QANI, Esmail
13107	7868	Individual	false	A.K.A.	false	false	Latin	GHA'ANI, Esma'il
13107	7869	Individual	false	A.K.A.	false	false	Latin	GHAANI, Esmail
13107	7870	Individual	false	A.K.A.	false	false	Latin	QA'ANI, Esma'il
13107	6479	Individual	true	Name	false	false	Latin	GHANI, Esmail
13108	7871	Individual	false	A.K.A.	false	false	Latin	JEGA, Abbas
13108	7872	Individual	false	A.K.A.	false	false	Latin	HASSAN, Ali Abbas Othman
13108	6480	Individual	true	Name	false	false	Latin	JEGA, Ali Abbas Usman
13109	7873	Business	false	A.K.A.	false	false	Latin	YAS AIR KISH
13109	7874	Business	false	A.K.A.	false	false	Latin	YASAIR CARGO AIRLINE
13109	6481	Business	true	Name	false	false	Latin	Pouya Air
13109	74585	Business	true	Name	false	false	Arabic	شرکت هواپیمایی پویا ایر
13109	19809	Business	false	A.K.A.	false	false	Latin	Pouya Airlines
13109	19810	Business	false	A.K.A.	false	false	Latin	Yas Air
13109	74586	Business	false	A.K.A.	false	false	Latin	Pars Aviation Services Company
13110	6482	Business	true	Name	false	false	Latin	BEHINEH TRADING
13112	7300	Individual	false	A.K.A.	false	false	Latin	ADANOF, Munir
13112	7301	Individual	false	A.K.A.	false	false	Latin	ADNUF, Munir
13112	6171	Individual	true	Name	false	false	Latin	ADANOV, Munir
13115	7876	Business	false	A.K.A.	false	false	Latin	IRAN MARINE INDUSTRIAL COMPANY SSA
13115	7877	Business	false	A.K.A.	false	false	Latin	IRAN SADRA
13115	7878	Business	false	A.K.A.	false	false	Latin	SHERKATE SANATI DARYAI IRAN
13115	7879	Business	false	A.K.A.	false	false	Latin	IRAN SHIP BUILDING CO.
13115	7880	Business	false	A.K.A.	false	false	Latin	SADRA
13115	6485	Business	true	Name	false	false	Latin	IRAN MARINE INDUSTRIAL COMPANY, SADRA
13116	6486	Business	true	Name	false	false	Latin	DEEP OFFSHORE TECHNOLOGY COMPANY,  P.J.S.
13119	6595	Business	true	Name	false	false	Latin	DATAK TELECOM
13120	6367	Individual	true	Name	false	false	Latin	GUZMAN SALAZAR, Jesus Alfredo
13120	39295	Individual	false	A.K.A.	true	false	Latin	JAGS
13120	39296	Individual	false	A.K.A.	true	false	Latin	Alfredillo
13121	7566	Individual	false	A.K.A.	false	false	Latin	SALAZAR DE GUZMAN, Alejandrina
13121	7567	Individual	false	A.K.A.	false	false	Latin	SALAZAR HERNANDEZ DE GUZMAN, Maria
13121	7568	Individual	false	A.K.A.	false	false	Latin	SALAZAR HERNANDEZ, Alejandrina
13121	7569	Individual	false	A.K.A.	false	false	Latin	SALAZAR HERNANDEZ, Alejandra
13121	7570	Individual	false	A.K.A.	false	false	Latin	SALAZAR HERNANDEZ, Maria A
13121	7571	Individual	false	A.K.A.	false	false	Latin	HERNANDEZ SALAZAR, Maria A
13121	7572	Individual	false	A.K.A.	false	false	Latin	SALAZAR HERNANDEZ, Alejandrina Maria
13121	6368	Individual	true	Name	false	false	Latin	SALAZAR HERNANDEZ, Maria Alejandrina
13122	8094	Business	false	A.K.A.	false	false	Latin	SYRIAN INTERNATIONAL ISLAMIC BANK
13122	8095	Business	false	A.K.A.	false	false	Latin	SIIB
13122	6596	Business	true	Name	false	false	Latin	SYRIA INTERNATIONAL ISLAMIC BANK
13124	6597	Individual	true	Name	false	false	Latin	BARAKZAI, Shah Mohammad
13125	6598	Individual	true	Name	false	false	Latin	WALI, Mohammad
13126	6599	Individual	true	Name	false	false	Latin	HADI, Abdul
13126	15290	Individual	false	A.K.A.	true	false	Latin	DOCTOR
13127	6600	Individual	true	Name	false	false	Latin	MOHAMMAD, Haji Baz
13128	8096	Business	false	A.K.A.	false	false	Latin	NEW AHMADI COMPANY LTD
13128	8097	Business	false	A.K.A.	false	false	Latin	NEW AHMADY LTD
13128	6601	Business	true	Name	false	false	Latin	NEW AHMADI LTD.
13129	8098	Business	false	A.K.A.	false	false	Latin	NEW AHMADY LTD. KANDAHAR
13129	6602	Business	true	Name	false	false	Latin	MOHAMMAD WALI MONEY EXCHANGE
13131	8101	Business	false	A.K.A.	false	false	Latin	BANK-E EGHTESAD NOVIN
13131	8102	Business	false	A.K.A.	false	false	Latin	EN BANK PJSC
13131	6604	Business	true	Name	false	false	Latin	EGHTESAD NOVIN BANK
13131	41177	Business	false	A.K.A.	false	false	Latin	Bank Eghtesad Novin
13133	8104	Business	false	A.K.A.	false	false	Latin	BANK-E PASARGAD
13133	6606	Business	true	Name	false	false	Latin	PASARGAD BANK
13133	41178	Business	false	A.K.A.	false	false	Latin	Bank Pasargad
13134	8105	Business	false	A.K.A.	false	false	Latin	BANK-E KARAFARIN
13134	6607	Business	true	Name	false	false	Latin	KARAFARIN BANK
13135	8106	Business	false	A.K.A.	false	false	Latin	BANK-E SAMAN
13135	6608	Business	true	Name	false	false	Latin	SAMAN BANK
13136	8107	Business	false	A.K.A.	false	false	Latin	BANK-E SARMAYEH
13136	6609	Business	true	Name	false	false	Latin	SARMAYEH BANK
13136	41179	Business	false	A.K.A.	false	false	Latin	Bank Sarmayeh
13137	6610	Business	true	Name	false	false	Latin	TAT BANK
13137	15326	Business	false	A.K.A.	false	false	Latin	BANK-E TAT
13138	6611	Business	true	Name	false	false	Latin	BANK-E SHAHR
13140	8109	Business	false	A.K.A.	false	false	Latin	BANK-E HEKMAT IRANIAN
13140	6613	Business	true	Name	false	false	Latin	HEKMAT IRANIAN BANK
13140	41137	Business	false	A.K.A.	false	false	Latin	Bank Hekmat Iranian
13141	8110	Business	false	A.K.A.	false	false	Latin	BANK-E GARDESHGARI
13141	6614	Business	true	Name	false	false	Latin	TOURISM BANK
13141	41181	Business	false	A.K.A.	false	false	Latin	Gardeshgari Bank
13142	8111	Business	false	A.K.A.	false	false	Latin	BANK-E IRAN ZAMIN
13142	6615	Business	true	Name	false	false	Latin	IRAN ZAMIN BANK
13143	8112	Business	false	A.K.A.	false	false	Latin	BANK-E GHARZOLHASANEH MEHR IRAN
13143	8113	Business	false	A.K.A.	false	false	Latin	GHARZOLHASANEH MEHR IRAN BANK
13143	6616	Business	true	Name	false	false	Latin	MEHR IRAN CREDIT UNION BANK
13145	8115	Business	false	A.K.A.	false	false	Latin	BANK-E TOSE'E TA'AVON
13145	8116	Business	false	A.K.A.	false	false	Latin	COOPERATIVE DEVELOPMENT BANK
13145	6618	Business	true	Name	false	false	Latin	TOSEE TAAVON BANK
13145	41180	Business	false	A.K.A.	false	false	Latin	Tose'e Ta'avon Bank
13146	8117	Business	false	A.K.A.	false	false	Latin	BANK-E TAAWON MANTAGHEEY-E ESLAMI
13146	8118	Business	false	A.K.A.	false	false	Latin	REGIONAL COOPERATION OF THE ISLAMIC BANK FOR DEVELOPMENT AND INVESTMENT
13146	6619	Business	true	Name	false	false	Latin	ISLAMIC REGIONAL COOPERATION BANK
13147	6620	Business	true	Name	false	false	Latin	CREDIT INSTITUTION FOR DEVELOPMENT
13148	6621	Individual	true	Name	false	false	Latin	GUZMAN SALAZAR, Ivan Archivaldo
13148	46039	Individual	false	A.K.A.	true	false	Latin	Chapito
13149	6622	Individual	true	Name	false	false	Latin	GUZMAN LOPEZ, Ovidio
